,lon,lat
390,-81.6087868,41.5124317
391,-81.6747185,41.5024973
392,-94.6791894,38.9320245
393,-81.0429245,34.9134144
394,-122.4978684,47.1761017
395,-79.01173,33.7949658
396,-91.6591287,41.9884283
397,-121.9408227,37.4140248
398,-80.0704915,34.3765882
399,-69.6626362,44.5638691
400,-71.978033,43.412062
401,-117.1362699,32.8217704
402,-77.6003087,43.1321842
403,-75.5407681,42.8157506
404,-83.0628312,42.3613504
405,-95.5065116,29.7166608
406,-82.17344,29.163342
407,-79.9371762,32.7836117
408,-81.4864072,31.183817
409,-88.082257,44.478081
410,-73.9030113,40.9124186
411,-72.6005529,42.1416694
412,-94.3922299,45.5800433
413,-74.439389,40.78059
414,-96.0216128,41.2402345
415,-114.9654825,36.007926
416,-73.0006774,43.598154
417,-74.1484904,40.6018152
418,-68.2225667,44.3944241
419,-71.8052464,42.2378888
420,-93.2385421,36.6197814
421,-76.713378,37.271674
422,-104.9418736,39.6929491
423,-111.6576301,35.1944475
424,-117.8244132,34.0550833
425,-105.0956439,39.7130215
426,-104.824394,38.846594
427,-105.027703,39.6602044
428,-108.553526,39.0787545
429,-107.3243993,39.5464175
430,-105.2225705,39.7510136
431,-104.9601816,39.7394099
432,-105.0865473,40.573436
433,-104.579911,38.306015
434,-104.8343351,38.8941309
435,-104.9508141,39.6172101
436,-96.7736585,43.4968999
437,-119.121346,46.252196
438,-92.3263201,38.9569623
439,-87.6244445,41.8742257
440,-118.5388957,34.1794632
441,-81.0755088,34.0753322
442,-84.2817405,33.7638326
443,-73.9625727,40.8075355
444,-82.989781,39.965001
445,-84.94159,32.502212
446,-94.681878,40.240151
447,-81.0044007,37.4256908
448,-94.58972,39.06803
449,-87.017734,32.425468
450,-96.7700579,46.8628042
451,-73.8216889,40.9425436
452,-90.312138,38.6381398
453,-85.1096144,41.1390374
454,-83.6805412,42.2738546
455,-87.8094504,41.8995239
456,-117.810409,33.65461
457,-97.0918169,40.9152098
458,-122.6368874,45.5701912
459,-93.155608,44.950455
460,-97.8386576,30.4203119
461,-87.915334,43.253396
462,-72.1045869,41.3786877
463,-81.9186956,34.9561776
464,-72.694789,42.5055867
465,-75.1168893,39.9416306
466,-73.9916086,40.7280822
467,-76.65818,39.311698
468,-122.9589391,44.8830429
