"","lon","lat"
"496",-80.2963833,40.6781967
"497",-75.9741846,40.3597116
"498",-75.4496758,39.9271084
"499",-78.7511698,41.1272143
"500",-79.9837141,42.1193083
"501",-79.6586188,39.9461131
"502",-75.522215,40.0522918
"503",-79.827442,40.3448259
"504",-76.744929,40.2042904
"505",-76.0290881,40.9839465
"506",-75.4027078,40.5591162
"507",-77.5425957,39.8404827
"508",-79.6973879,40.5512829
"509",-76.167348,40.6393157
"510",-80.5089586,41.2347939
"511",-76.0121414,41.3080022
"512",-75.6208369,41.4401197
"513",-76.702947,39.9518241
"514",-87.2013052,30.4809318
"515",-84.8684553,35.162586
"516",-118.7095814,34.0414045
"517",-95.7321485,40.4747647
"518",-80.2804584,35.4848823
"519",-75.2165431,40.0051169
"520",-75.1923958,40.0203182
"521",-92.2829693,34.7371492
"522",-73.990918,40.745
"523",-118.567626,34.242026
"524",-95.868199,36.167965
"525",-83.5419975,34.5665363
"526",-80.2501271,36.0879488
"527",-74.5540177,40.5407915
"528",-110.8919812,32.2227504
"529",-71.157477,42.3199094
"530",-122.7683098,45.3210827
"531",-94.6997666,37.3910272
"532",-79.9210192,40.4673533
"533",-117.7047193,34.1046624
"534",-104.854608,39.661048
"535",-118.15005,34.081829
"536",-117.5717219,34.0683861
"537",-117.063475,32.763744
"538",-95.9039853,36.109311
"539",-73.8312597,40.7148207
"540",-71.6882542,43.7595034
"541",-117.2510209,32.7169871
"542",-80.002001,40.438561
"543",-85.1847494,32.8791226
"544",-81.890036,27.990667
"545",-117.7119921,34.0987395
"546",-83.0185385,40.1200757
"547",-71.3110243,42.3394321
"548",-122.6842859,45.5117567
"549",-73.081523,41.535424
"550",-78.9816123,39.4385692
"551",-95.9891363,30.0880412
"552",-73.962537,40.6912807
"553",-81.877559,34.465182
"554",NA,NA
"555",-98.4909356,45.4831267
"556",-74.664025,40.344982
"557",-74.6514481,40.3439888
"558",-71.4381653,41.8440925
"559",-87.4740349,41.5847625
"560",-86.9211946,40.4237054
"561",-87.4750581,41.5877606
"562",-80.832967,35.1888373
"563",NA,NA
"564",-72.8934534,41.4189562
"565",-74.3979701,40.5009857
"566",-73.9638444,40.6187519
"567",-74.072645,41.1142309
"568",-73.9862007,40.6324927
"569",-74.4987192,40.8054576
"570",-73.9801563,40.6263448
"571",NA,NA
"572",-73.9569154,40.7043709
"573",-81.483506,41.5934978
"574",-73.8170636,40.7230084
"575",-80.5506221,37.1382689
"576",-74.1746234,41.0815079
"577",-79.172197,37.436964
"578",-77.4783518,37.7603794
"579",-90.2485332,38.6531744
"580",-82.197359,29.140038
"581",-94.2067469,45.5481849
"582",-96.848643,46.848301
"583",-75.1493397,40.0876497
"584",-122.6303724,45.4809782
"585",-79.8977145,40.4474069
"586",-76.193004,36.8020933
"587",-71.3076196,42.3502721
"588",-105.0306251,39.7891287
"589",-84.55241,34.3188796
"590",-96.653972,32.8606745
"591",-157.8598718,21.3094329
"592",-89.989384,35.0714062
"593",-82.7577245,27.8921909
"594",-72.6739222,41.7734042
"595",-73.6788026,42.730172
"596",-94.5569221,39.0066129
"597",-71.461204,41.842207
"598",-71.4074596,41.8259947
"599",-89.9892872,35.1550839
"600",-95.4018312,29.7173941
"601",-85.274955,35.036346
"602",-74.738187,40.279623
"603",-82.547666,27.3602556
"604",-88.8409595,43.8432217
"605",-71.4546207,42.7380614
"606",-80.0556669,37.2974291
"607",-80.2119215,40.5215511
"608",-87.6271937,41.8763084
"609",-77.798531,43.12574
"610",-83.1449135,42.6675213
"611",-77.6705143,43.0861017
"612",-89.0184645,42.2696337
"613",-94.5727686,39.0310992
"614",-108.5581514,45.7965967
"615",-105.0699551,39.7433344
"616",-71.2594597,41.6510618
"617",-71.2619,41.650929
"618",-95.639265,36.3192003
"619",-81.348326,28.592242
"620",-87.6251552,41.8760637
"621",-87.8591752,42.2999837
"622",-87.3234824,39.4830622
"623",-75.3289496,40.0340798
"624",-75.1189478,39.7098595
"625",NA,NA
"626",-89.4476005,34.7764601
"627",-75.1224065,39.9481501
"628",-74.4473991,40.5008186
"629",-74.1753095,40.741187
"630",-83.1104511,42.3747606
"631",-88.0435001,42.9106236
"632",-73.2429089,41.2222759
"633",-83.9625431,43.5142012
"634",-90.5807611,41.5404254
"635",-71.5072307,42.9874723
"636",-89.0073268,42.2697116
"637",-87.6637856,41.9723174
"638",-78.6201059,35.7856217
"639",-85.2625455,37.7092007
"640",-75.2564549,39.9916953
"641",-94.151093,45.552525
"642",-97.7538582,30.2297224
"643",-89.5901983,40.7012608
"644",-78.6390151,40.5066694
"645",-77.511511,43.115372
"646",-93.1890002,44.9456732
"647",-71.162576,42.3439575
"648",-81.6814699,29.6463426
"649",-73.7946899,40.7215967
"650",-90.1134631,30.5267764
"651",-70.4828684,43.8267427
"652",-73.9677729,40.690509
"653",-75.2415142,39.994678
"654",-87.155951,40.919613
"655",-82.257251,28.335714
"656",-90.2946942,38.7755442
"657",-90.2338232,38.6354598
"658",-94.5945983,39.0517215
"659",-122.8152112,47.0406382
"660",-122.1101353,37.8413472
"661",-122.1101353,37.8413472
"662",-91.6957884,44.0458786
"663",-87.463832,39.505481
"664",-86.810615,38.1659999
"665",-73.1627561,44.4951628
"666",-88.0663767,44.44485
"667",-94.635737,38.931914
"668",-74.0715029,40.7272231
"669",-79.4003653,40.2914205
"670",-80.125382,26.51699
"671",-79.4010168,40.2933666
"672",-73.8246986,40.9696337
"673",-87.7161308,41.7068972
"674",-80.2397989,36.0872891
"675",-80.5710545,39.2889078
"676",-70.890682,42.503103
"677",-75.6039191,38.3449217
"678",-114.111796,47.597485
"679",-75.1290737,40.0861062
"680",-71.2992732,41.4723849
"681",-95.5468268,30.7138158
"682",-86.794942,33.4640198
"683",-122.266333,37.820291
"684",-116.9777368,32.8429721
"685",-117.0718893,32.7757217
"686",-122.417167,37.803376
"687",-122.4203844,37.7755592
"688",-122.4782094,37.721897
"689",-122.5649805,37.969617
"690",-119.6976972,36.8246434
"691",-121.8810715,37.3351874
"692",-87.6344475,41.8822641
"693",-93.163245,44.865086
"694",-81.4022857,28.4711221
"695",-82.504611,27.953211
"696",-119.061241,35.359738
"697",-120.433375,34.937793
"698",-119.2265944,34.25788
"699",-121.9389875,37.3496418
"700",-82.4331235,29.6806195
"701",-105.9775895,35.6569559
"702",-73.8433974,40.9360524
"703",-81.0939362,32.0729733
"704",-81.0634775,32.0248033
"705",-122.2722584,37.8045264
"706",-82.75747,27.893924
"707",-87.6249193,41.8802861
"708",-71.0965537,42.3385227
"709",-73.982227,40.738754
"710",-99.130819,30.031826
"711",-117.7102128,34.1039348
"712",-122.3215842,47.6162684
"713",-122.3232953,47.678146
"714",-122.3615366,47.6495805
"715",-122.3177135,47.6092282
"716",-81.3054934,28.744246
"717",-76.242808,36.776837
"718",-74.2471001,40.743011
"719",-79.5579127,40.3090134
"720",-85.9208646,35.2050177
"721",-73.7401548,40.6051718
"722",-122.3142728,40.5657856
"723",-78.6376573,35.7712425
"724",-82.9940843,38.7308829
"725",-78.1583388,39.1660159
"726",-77.805377,39.431069
"727",-81.9859468,35.0146754
"728",-87.6273987,41.8323306
"729",-77.5234365,40.0603939
"730",-85.1965445,34.2575579
"731",-73.7521951,42.718452
"732",-84.0157096,41.9059214
"733",-119.937574,39.244983
"734",-87.7442676,44.0710708
"735",-71.1006594,42.3390666
"736",-93.563626,41.364988
"737",-122.331991,40.614033
"738",-100.6227345,43.2988898
"739",-96.7358634,43.5254424
"740",-72.5659205,42.8860292
"741",-100.6747776,46.0854433
"742",-122.3086072,48.4382193
"743",-73.7841811,43.0972759
"744",-79.9594482,37.3198242
"745",-80.0411939,41.0628023
"746",-72.6372341,42.3180957
"747",-111.582928,39.36128
"748",-122.108785,37.430285
"749",-76.6006092,39.2941137
"750",-122.6741812,38.3393866
"751",-117.9587593,33.8482669
"752",-80.855083,33.495362
"753",-83.9252372,35.9572851
"754",-82.5190149,35.5537399
"755",-103.2054556,44.072561
"756",-96.7817535,44.3176308
"757",-81.5116924,27.5700134
"758",-122.352932,47.5478284
"759",-98.2532674,26.21648
"760",-95.365083,29.7529299
"761",-80.961983,34.098065
"762",-86.216207,32.3427121
"763",-81.105116,31.999172
"764",-96.768102,32.8704957
"765",-80.199881,26.6923823
"766",-89.528531,37.314985
"767",-89.1494751,31.7484043
"768",-86.7493457,33.3786684
"769",-90.4684852,30.515402
"770",-96.3763534,34.0048309
"771",-81.917928,28.029681
"772",NA,NA
"773",-93.2307113,33.2927582
"774",-118.2328416,34.0443146
"775",-117.9506562,33.8381321
"776",-116.9053942,32.7997115
"777",-117.982092,33.924395
"778",-90.0201134,35.1382213
"779",-72.9474624,41.3325655
"780",-89.2179628,37.7136372
"781",-89.9979453,38.7930978
"782",-96.7845175,32.8412178
"783",-97.6299563,35.5122757
"784",-71.4531836,43.0407729
"785",-122.695791,42.187129
"786",-81.3997742,28.4485249
"787",-91.1906861,30.5225869
"788",-90.045116,30.026267
"789",-91.1945424,30.5239287
"790",-113.0712005,37.6764886
"791",-73.2185286,42.8677544
"792",-79.3504245,37.7401892
"793",-82.7623707,34.72798
"794",-106.5581283,35.145805
"795",-105.1994558,40.069408
"796",-105.949999,35.661874
"797",-93.4061945,37.6011126
"798",-111.89476,33.408393
"799",-95.760266,44.4557766
"800",-106.589153,35.088764
"801",-110.9270913,32.2528178
"802",-97.3264832,32.3962581
"803",-96.8534963,32.4043575
"804",-96.2857321,32.7353423
"805",-97.6392096,35.5135916
"806",-116.998081,32.640685
"807",-118.288488,34.0614
"808",-98.7077532,35.5352805
"809",-97.6634638,30.6373253
"810",-85.757292,38.2413466
"811",-95.879233,36.17648
